AIFM1	0.013	0.009	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
FBXW7	0.009	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	CC	PC	0	0
RELA	0.009	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MELK	0.013	0.004	0.000	0.009	0.000	0.004	0.004	0.000	0.000	0.000	-	-	0.0896246006976716	0.0781777784480507
CLK4	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ULBP3	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SFN	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
BCL2L2	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PCSK5	0.013	0.000	0.009	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
FBXW8	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MRPS12	0.009	0.000	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
RARS	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CBX8	0.013	0.004	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
OR2V1	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
AGXT	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
OR4C12	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
KCNJ2	0.004	0.000	0.000	0.004	0.000	0.004	0.000	0.000	0.004	0.000	-	-	0.0459129939528083	0.029246938788031
GRAP2	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZFP30	0.017	0.009	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MDM2	0.096	0.009	0.000	0.087	0.000	0.000	0.000	0.000	0.000	0.000	CC	-	0	0
SLC6A9	0.009	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NOSTRIN	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PLD2	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PIP4K2C	0.122	0.009	0.004	0.114	0.004	0.000	0.000	0.000	0.000	0.000	-	-	0	0
IGFBP1	0.017	0.000	0.000	0.017	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
COX4I1	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
RCC1	0.009	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZFP64	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MCM5	0.009	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF197	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ANKRD28	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DRD2	0.013	0.000	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MYF5	0.017	0.009	0.004	0.004	0.000	0.009	0.009	0.000	0.000	0.000	-	-	0.131349250943343	0.119727483929732
S100Z	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GPR109B	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PIK3R2	0.009	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PTPRC	0.009	0.009	0.000	0.000	0.000	0.004	0.004	0.000	0.000	0.000	-	-	1.53129643783195	1.16157064929193
FGFBP1	0.009	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
BET1L	0.013	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GABRG3	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PRKG1	0.026	0.004	0.022	0.000	0.000	0.004	0.000	0.004	0.000	0.000	-	-	0.0954329822081996	0.0379331014782529
NT5C2	0.009	0.000	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PCDHGA1	0.013	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF765	0.009	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
OR2T34	0.017	0.013	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ATP6V1A	0.017	0.004	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF577	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CDH7	0.009	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
LRDD	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CHST4	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF480	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PLXNA1	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ITIH2	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
COPS6	0.009	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TSFM	0.170	0.000	0.000	0.170	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MAD2L2	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
VWF	0.039	0.026	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
EHD4	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NFKB2	0.013	0.004	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	CC	-	0	0
LGR4	0.009	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ING1	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ACIN1	0.009	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ANXA7	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
BCOR	0.031	0.026	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	CC	PC	0	0
CFHR1	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GGT1	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MLL	0.013	0.013	0.000	0.000	0.000	0.009	0.009	0.000	0.000	0.000	CC	PC	0.497532542697489	0.278423430380895
CDC42EP2	0.013	0.004	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ARPC2	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CDC42EP3	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
OR7C1	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NSFL1C	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NTN1	0.009	0.004	0.004	0.000	0.000	0.004	0.004	0.000	0.000	0.000	-	-	0.0112990192285121	0.0112990192285121
MGAT1	0.009	0.000	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
HMBS	0.022	0.004	0.000	0.017	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
RASA2	0.009	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MAD1L1	0.035	0.004	0.000	0.031	0.000	0.004	0.000	0.000	0.004	0.000	-	-	2.45887146121031	1.77093498804604
CCDC6	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	CC	-	0	0
DTNB	0.009	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MYO3A	0.026	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ARHGDIG	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SMC1B	0.009	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
RPL41	0.013	0.000	0.004	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ARPC5L	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
KPNB1	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DNAH2	0.066	0.052	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PPHLN1	0.013	0.000	0.009	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SIGLEC5	0.013	0.009	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GREM1	0.004	0.000	0.004	0.000	0.000	0.004	0.000	0.004	0.000	0.000	-	-	0.0247832792533743	0.0247832792533743
TPSAB1	0.009	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF697	0.009	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DDX54	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
KRT85	0.009	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PYGM	0.009	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ADCY8	0.022	0.009	0.000	0.013	0.000	0.004	0.000	0.000	0.004	0.000	-	-	0.0502876090701175	0.0161358113196224
CHRNA7	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NPPA	0.004	0.004	0.000	0.004	0.004	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CRHBP	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
QDPR	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF250	0.013	0.004	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF479	0.087	0.004	0.000	0.083	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PCDHA1	0.031	0.031	0.000	0.000	0.000	0.026	0.026	0.000	0.000	0.000	-	-	0.371724873400443	0.112494725420556
BNIP2	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
HDAC6	0.009	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
BCAP29	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CYBB	0.009	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZSCAN22	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PPP1R13L	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
RHOT2	0.009	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SCFD1	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DCN	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
RAB9B	0.009	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DMD	0.066	0.044	0.013	0.009	0.000	0.009	0.009	0.000	0.000	0.000	-	PC	0.407232709472041	0.0931634102665179
SEMA4D	0.013	0.000	0.009	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PCDHA9	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
RANBP10	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PLCE1	0.013	0.009	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TTBK1	0.017	0.009	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PBXIP1	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
IL11	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TEC	0.044	0.004	0.000	0.039	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TLL2	0.013	0.009	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GZMM	0.017	0.004	0.004	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PRICKLE1	0.009	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
FGD1	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF546	0.013	0.004	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MYO7B	0.013	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
APOA5	0.017	0.004	0.000	0.017	0.004	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NEUROG2	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SERPINA5	0.009	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MTX1	0.013	0.000	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TRAF4	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DGKA	0.009	0.000	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PKNOX2	0.017	0.004	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
OR2AE1	0.013	0.004	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GPR17	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TMSB4X	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MUC7	0.009	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
OR8B12	0.013	0.000	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GLI1	0.100	0.009	0.000	0.092	0.000	0.048	0.009	0.000	0.039	0.000	-	-	12.7193665987728	8.03870470827836
NCOR1	0.009	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	PC	0	0
TUBA8	0.017	0.004	0.004	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CD53	0.009	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
LAMA4	0.009	0.004	0.004	0.000	0.000	0.009	0.004	0.004	0.000	0.000	-	-	3.38923987858369	2.27973176672
PTGS1	0.009	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TUBB8	0.017	0.000	0.013	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PCSK6	0.017	0.013	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
LILRB4	0.009	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
FKBP8	0.009	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SOHLH2	0.009	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TPM2	0.009	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
EFNA5	0.009	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DYX1C1	0.009	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
RPS21	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CP	0.026	0.017	0.000	0.009	0.000	0.022	0.013	0.000	0.009	0.000	-	-	0.508659360020683	0.164431021418196
DSC1	0.009	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TIMELESS	0.017	0.004	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
AMN	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
OR4N5	0.013	0.009	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
AMIGO2	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
OR1D5	0.009	0.000	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
LNX2	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PCDHGA9	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PDE6A	0.009	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DUOX1	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
OR9G4	0.013	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NAIP	0.009	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ATP6AP2	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ARID4A	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PRKCA	0.009	0.004	0.000	0.004	0.000	0.009	0.004	0.000	0.004	0.000	-	-	7.60214750195966	4.92885593888921
P2RX6	0.013	0.000	0.004	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NLGN1	0.013	0.000	0.004	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NPFFR1	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
IDE	0.009	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PSMD9	0.009	0.000	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GYS2	0.013	0.000	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ATP6V0B	0.009	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PSMD3	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TJP3	0.017	0.013	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
P4HA2	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SLC7A10	0.013	0.004	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SOCS4	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TUBB2B	0.009	0.000	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ISG15	0.017	0.000	0.004	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CHD1L	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CTNND2	0.017	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CD2BP2	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ITGA7	0.017	0.009	0.000	0.009	0.000	0.009	0.004	0.000	0.004	0.000	-	-	1.99738799696558	1.10097477345375
SNURF	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
KCNJ15	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
APOA1	0.017	0.000	0.000	0.017	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PTH	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
LIPC	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GORASP2	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SYNJ1	0.009	0.000	0.000	0.009	0.000	0.004	0.000	0.000	0.004	0.000	-	-	3.19651309953261	1.13652968176809
OR5H2	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CD84	0.009	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GSTA1	0.013	0.009	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ATP7A	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
RAB6A	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF721	0.009	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
HSP90AB1	0.022	0.009	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	PC	0	0
BBS4	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DLG4	0.017	0.013	0.004	0.000	0.000	0.004	0.004	0.000	0.000	0.000	-	-	3.88672387405667	2.39162122383446
QRFPR	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CSRP2	0.009	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PUM2	0.009	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CCT6A	0.109	0.000	0.000	0.109	0.000	0.057	0.000	0.000	0.057	0.000	-	-	0.812866594714724	0.524154522215879
NUP54	0.009	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
FBXO44	0.009	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF337	0.009	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CDX4	0.009	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SLC6A2	0.009	0.000	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CYP4A11	0.013	0.009	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GRB2	0.022	0.000	0.000	0.022	0.000	0.017	0.000	0.000	0.017	0.000	-	-	9.52096161111379	5.85903943806585
IRF5	0.017	0.004	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PARD3	0.013	0.004	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PLA2G2D	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PCF11	0.022	0.009	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
HOXD4	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
HTR3B	0.013	0.000	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SCO2	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SFRS17A	0.004	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
